,Color_Name_,Color_Code,IMAGE,TAG: Color,id
1905,The Highlighter Gingham Plaid ,HIGHBT,xASec3cySSayZsOPZjG5_Screen%20Shot%202017-12-13%20at%2012.29.13%20PM.png (https://dl.airtable.com/lx46NtZMT56V0DyLV9S8_xASec3cySSayZsOPZjG5_Screen%2520Shot%25202017-12-13%2520at%252012.29.13%2520PM.png),"Genre Plaid, Primary Green, Secondary Yellow, Field Small, Contrast Medium, Bright High",recw8vdE5NF8yKOSJ
1906,Summer Midnight Mallard,SUMMMN,OFcZ24HRTsm2qB2x4lNz_Screen%20Shot%202017-07-19%20at%204.02.30%20PM.png (https://dl.airtable.com/3OPwTdrRSQmi2HVkdeSt_OFcZ24HRTsm2qB2x4lNz_Screen%2520Shot%25202017-07-19%2520at%25204.02.30%2520PM.png),"Secondary Pink, Primary Charcoal, Field Large, Contrast High, Bright Medium, Genre Animal, Genre Nature",recw9y0cQ5d7P7Yzr
1907,Vintage Stripe,VINTYW,m9dtwxOtQMqBISDunmbk_Screen%20Shot%202018-01-19%20at%202.32.16%20PM.png (https://dl.airtable.com/ezB4VGBkQeOxXxcK7IpD_m9dtwxOtQMqBISDunmbk_Screen%2520Shot%25202018-01-19%2520at%25202.32.16%2520PM.png),"Contrast High, Bright Medium, Genre Stripe, Field Small, Secondary White, Primary Black",recwBbPCxl8WBTS1J
1908,virgo,VIRGLB,HcVmSthkRh21GU7pkuni_Screen%20Shot%202017-08-17%20at%2010.29.16%20AM.png (https://dl.airtable.com/cJHVkGoTRs6KwXad8eUn_HcVmSthkRh21GU7pkuni_Screen%2520Shot%25202017-08-17%2520at%252010.29.16%2520AM.png),"Primary white, Secondary khaki,  Bright High,  Contrast Low, Field Large, Genre Geometric",recwEeKmJXvPCJxpD
1909,Liliana Cristina Isidora,LILIAZ,,,recwEkh4xbWW6MFCd
1910,Alice's Garden ,ALICDY,SntY3kRguR8ohvQg0Zog_Screen%20Shot%202018-04-18%20at%203.25.10%20PM.png (https://dl.airtable.com/l3WTRTOASQ2ANfLLRDwQ_SntY3kRguR8ohvQg0Zog_Screen%2520Shot%25202018-04-18%2520at%25203.25.10%2520PM.png),"Primary Blue, Secondary Pink, Field Medium, Contrast Medium, Bright Medium",recwGY3YKxHtlKYSC
1911,Mountain Postcard,MOUNOB,CgPnVCXzRCKNvKWfgyVG_Screen%20Shot%202018-04-18%20at%203.44.52%20PM.png (https://dl.airtable.com/nj27aCYRRYaDrPftmV26_CgPnVCXzRCKNvKWfgyVG_Screen%2520Shot%25202018-04-18%2520at%25203.44.52%2520PM.png),"Primary tan, Secondary darkolivegreen,  Bright Medium,  Contrast Low, Field Large, Genre Floral",recwGl3SDBE0NuToK
1912,The Nightclubbing Plaid,NTCLUB ,i7PskDPSAG5YA3jl2RDg_Screen%20Shot%202017-06-26%20at%203.26.43%20PM.png (https://dl.airtable.com/sqXzGhmT1yyRmDybIOSQ_i7PskDPSAG5YA3jl2RDg_Screen%2520Shot%25202017-06-26%2520at%25203.26.43%2520PM.png),"Primary sienna, Secondary darkslategray,  Bright Low,  Contrast Low, Field Large, Genre Nature",recwHTgkkRsDWddVb
1913,NF Sunburst 50.5 Black G with Wh Scarf,NFSUMK,V8RWP0yyTDm1lETjoZ4o_Screen%20Shot%202018-09-28%20at%2011.58.02%20AM.jpg (https://dl.airtable.com/3Vqo8Ss4SAuw4OYs34AR_V8RWP0yyTDm1lETjoZ4o_Screen%2520Shot%25202018-09-28%2520at%252011.58.02%2520AM.jpg),"Primary black, Secondary silver,  Bright Low,  Contrast Low, Field Medium, Genre Happy",recwIHixlnLk7hkn1
1914,You're Really Inconveniencing Me Right Now,YOURBT,SotjsnBgRwG9EScpDXwZ_Screen%20Shot%202018-09-20%20at%201.11.17%20PM.png (https://dl.airtable.com/h8SeRV2kRD22Fb1SoOra_SotjsnBgRwG9EScpDXwZ_Screen%2520Shot%25202018-09-20%2520at%25201.11.17%2520PM.png),"Primary Green, Secondary White, Field Large, Contrast Low, Bright Low",recwLLf2d8rPkjkEs
1915,Lebanese Stories,LBANSZ,EqxTvCQYQcCdGTDn0CqY_Screen%20Shot%202017-06-20%20at%201.25.03%20PM.png (https://dl.airtable.com/6MNYQV12RzGOQnOqUSrd_EqxTvCQYQcCdGTDn0CqY_Screen%2520Shot%25202017-06-20%2520at%25201.25.03%2520PM.png),"Contrast Low, Bright Medium, Genre Geometric, Field Medium, Secondary Purple, Primary Charcoal, Genre Stripe",recwLfejuK7gTYLxO
1916,The Bladerunner Plaid,BLADRW,QIbHQCUCSGeCmKPKLK0n_Screen%20Shot%202017-07-18%20at%206.09.53%20PM.png (https://dl.airtable.com/uRx5hGMzRDe3KtPQNd6A_QIbHQCUCSGeCmKPKLK0n_Screen%2520Shot%25202017-07-18%2520at%25206.09.53%2520PM.png),"Genre Plaid, Primary Charcoal, Secondary Red, Field Large, Contrast High, Bright Low",recwMI9qc6CBF5gUi
1917,The Oliver Reed Plaid 2,OLIVRE,xrCSPe0BQZammDgK9YBa_Screen%20Shot%202017-07-07%20at%202.57.43%20PM.png (https://dl.airtable.com/3ij0KIzVSaWOmBBgJAmA_xrCSPe0BQZammDgK9YBa_Screen%2520Shot%25202017-07-07%2520at%25202.57.43%2520PM.png),"Primary silver, Secondary grey,  Bright Medium,  Contrast Low, Field Large, ",recwNdhfSuNRv8tjF
1918,Spice,SPICIP,wKvexp82TTyfRtbOyNLk_Screen%20Shot%202017-05-30%20at%2011.49.57%20AM.png (https://dl.airtable.com/pqxR0x3wTeyvRLU7C9C0_wKvexp82TTyfRtbOyNLk_Screen%2520Shot%25202017-05-30%2520at%252011.49.57%2520AM.png),"Primary darkslategray, Secondary rosybrown,  Bright Medium,  Contrast Low, Field Medium, Genre Whimsy",recwTm4F438nkzdth
1919,Green Flowerbomb,GRNFWK,qKb6Bo7RQ2kdgCTq1Srm_Screen%20Shot%202018-03-27%20at%203.38.12%20AM.png (https://dl.airtable.com/KmOCm02lTo2rWKc5ZBIn_qKb6Bo7RQ2kdgCTq1Srm_Screen%2520Shot%25202018-03-27%2520at%25203.38.12%2520AM.png),"Primary thistle, Secondary teal,  Bright Medium,  Contrast Low, Field Medium, Genre Stripe",recwVU9RpfbvTz6lP
1920,Sky Blue Bird,SKYBYY,I4VhY4zTKi697MqlCJ0j_Screen%20Shot%202018-11-20%20at%2012.03.38%20AM.png (https://dl.airtable.com/1riY1hX6TUqCOHcdmEPn_I4VhY4zTKi697MqlCJ0j_Screen%2520Shot%25202018-11-20%2520at%252012.03.38%2520AM.png),"Primary lightsteelblue, Secondary white,  Bright High,  Contrast Low, Field Large, Genre Jewel",recwWJTnlxn6XYFfN
1921,Patchwork Pinstripe Navy,PATCLV,eg8SQGi2SfShRf7xSI2K_Screen%20Shot%202017-12-14%20at%202.56.05%20PM.png (https://dl.airtable.com/ihyYDVJQSM6vbwJmI2HR_eg8SQGi2SfShRf7xSI2K_Screen%2520Shot%25202017-12-14%2520at%25202.56.05%2520PM.png),"Primary black, Secondary darkslategray,  Bright Low,  Contrast Low, Field Medium, Genre Nature",recwcBOHT1rXxagk6
1922,TEST 01,TST0BI,BefZrUSXRwOlDCOdZfCA_TEST%2001.PNG (https://dl.airtable.com/4TuEDqzlQoSUmmpswa8J_BefZrUSXRwOlDCOdZfCA_TEST%252001.PNG),"Primary teal, Secondary lightsalmon,  Bright Medium,  Contrast Low, Field Large, Genre Stripe",recwd3Xpe6urbLlJT
1923,,,,,recwhbDFT2rlUhoUY
1924,Bambi Baby,NIGHTD,mg9ohOJdQsqTGUqTO437_Screen%20Shot%202017-06-16%20at%203.47.17%20PM.png (https://dl.airtable.com/ZiABnEC0Sm2sT8Z0FuR6_mg9ohOJdQsqTGUqTO437_Screen%2520Shot%25202017-06-16%2520at%25203.47.17%2520PM.png),"Contrast Medium, Bright Medium, Genre Animal, Field Large, Secondary Red, Primary Green",recwioK6p6Yu62cwC
1925,Marble w/Dots A,MARBCX,RXpMHmQ9epsOeG9BJXhw_Screen%20Shot%202018-07-24%20at%2012.16.40%20PM.jpg (https://dl.airtable.com/pEbpf91VThy0oFxk82GL_RXpMHmQ9epsOeG9BJXhw_Screen%2520Shot%25202018-07-24%2520at%252012.16.40%2520PM.jpg),"Primary darkgray, Secondary darkslategray,  Bright Low,  Contrast Low, Field Medium, Genre Plaid",recwkGVh3HsjjSOyY
1926,17-F1-24-FIST_M-A,FFISCQ,p44gcbMwRxODBwWkZq8F_Screen%20Shot%202017-08-03%20at%202.13.02%20PM.png (https://dl.airtable.com/NJPyWsKGRaS97yxhBsgd_p44gcbMwRxODBwWkZq8F_Screen%2520Shot%25202017-08-03%2520at%25202.13.02%2520PM.png),"Primary whitesmoke, Secondary black,  Bright Low,  Contrast Medium, Field Medium, Genre Dark",recwkXlkAoBU1yllY
1927,The DPM Air Force Plaid,DPMAIB,AWPMd4FTSSredrDquxkq_Screen%20Shot%202018-06-18%20at%201.43.56%20PM.png (https://dl.airtable.com/2QvymCP0TDaUgmj1JnVB_AWPMd4FTSSredrDquxkq_Screen%2520Shot%25202018-06-18%2520at%25201.43.56%2520PM.png),"Genre Plaid, Primary Blue, Secondary Brown, Field Large, Contrast Medium, Bright Medium",recwktfhkJB7Kdx7B
1928,STICKERPRINT-SMALL,STICXA,Mhp4dqq2SvGhPrcF9mLs_STICKERPRINT-SMALL.png (https://dl.airtable.com/eoPWkCALSqecHZtjVu4C_Mhp4dqq2SvGhPrcF9mLs_STICKERPRINT-SMALL.png),"Primary tan, Secondary gainsboro,  Bright High,  Contrast Low, Field Large, Genre Plaid",recwminOZy7EtaS4V
1929,Pale Mauve - CHR,PALMJS,ay686N82Q2GIWgR83OQb_Screen%20Shot%202018-05-16%20at%205.58.03%20PM.png (https://dl.airtable.com/eXqWyXGmQuq0umqEiIt1_ay686N82Q2GIWgR83OQb_Screen%2520Shot%25202018-05-16%2520at%25205.58.03%2520PM.png),"Primary thistle,  Bright High,  Contrast Low, Field Large, Genre Nature",recwnbwPjZYi8aaed
1930,Logo Tee Navy,LOGOSG,qBO7c3s1TLqn2c7VRGpL_Screen%20Shot%202017-08-30%20at%201.31.56%20PM.png (https://dl.airtable.com/wMOYP4nKQqirhzejk7VY_qBO7c3s1TLqn2c7VRGpL_Screen%2520Shot%25202017-08-30%2520at%25201.31.56%2520PM.png),"Primary black, Secondary lightgray,  Bright Low,  Contrast Low, Field Medium, Genre Nature",recwoa2Bb16XLYr84
1931,Viridian,VIRIZH,PZ8PWEFhSiKyBUh6hm4d_Screen%20Shot%202017-12-13%20at%202.41.07%20PM.png (https://dl.airtable.com/DCU2NqWUSsiAXScIZZdH_PZ8PWEFhSiKyBUh6hm4d_Screen%2520Shot%25202017-12-13%2520at%25202.41.07%2520PM.png),"Primary darkslategray, Secondary darkolivegreen,  Bright Low,  Contrast Low, Field Large, Genre Nature",recwohBeEMo4DuVNd
1932,Navy Pretty Pollinators ,NAVYTQ,gSEVmcdSQxO1AOKSgc0x_Screen%20Shot%202018-01-12%20at%2012.55.19%20PM.png (https://dl.airtable.com/UleQvPOTTUmEZcO8EBXZ_gSEVmcdSQxO1AOKSgc0x_Screen%2520Shot%25202018-01-12%2520at%252012.55.19%2520PM.png),"Primary Blue, Secondary Blue, Field Medium, Contrast Medium, Bright Medium, Genre Animal, Genre Nature",recwp3JwaSKnL84vv
1933,Red Scribble Floral,SCRICF,77cuqBRMS3CRTMwsGnhv_Screen%20Shot%202018-03-05%20at%2011.55.55%20AM.png (https://dl.airtable.com/AITeuPbkQkCpnz6QUMtu_77cuqBRMS3CRTMwsGnhv_Screen%2520Shot%25202018-03-05%2520at%252011.55.55%2520AM.png),"Primary red, Secondary peru,  Bright Medium,  Contrast Low, Field Medium, Genre Jewel",recwqMq54zYJr58ue
1934,scorpio black,SCORPQ,vz2RebNEQD22JgdF1nMD_Screen%20Shot%202017-09-28%20at%2011.04.46%20AM.png (https://dl.airtable.com/JYh1xasFSPW3JVOOFJeQ_vz2RebNEQD22JgdF1nMD_Screen%2520Shot%25202017-09-28%2520at%252011.04.46%2520AM.png),"Primary Black, Secondary Yellow, Contrast High, Bright High, Genre Jewel",recwtQ3tv1HnPwlY9
1935,Trippy Woven 2002,TRIPJH,5LBxNXLWSDmOuXr4mSuv_Screen%20Shot%202018-07-24%20at%204.45.05%20PM.png (https://dl.airtable.com/nBToyy8CRDSfnu9h8r5m_5LBxNXLWSDmOuXr4mSuv_Screen%2520Shot%25202018-07-24%2520at%25204.45.05%2520PM.png),"Primary darkslategray, Secondary whitesmoke,  Bright High,  Contrast Medium, Field Large, Genre Stripe",recwvHYbvQTO7YKkf
1936,NASA ANORAK,NASADK,4icPFrR5ap0PSasJQTwR_Screen%20Shot%202018-08-02%20at%202.31.57%20PM.png (https://dl.airtable.com/nACKPQ8jSKewQOUGi4XO_4icPFrR5ap0PSasJQTwR_Screen%2520Shot%25202018-08-02%2520at%25202.31.57%2520PM.png),"Primary whitesmoke, Secondary grey,  Bright High,  Contrast Low, Field Large, Genre Geometric",recwvadi4ecX2Vy01
1937,NF Name 1Fatigue Graphic,NFNABB,DfX26USQGiVDKeJBLLA2_1Fatigue%20Screen%20Shot%202018-09-28%20at%203.13.18%20PM.jpg (https://dl.airtable.com/GbRt8JmPSveXNjRvArrw_DfX26USQGiVDKeJBLLA2_1Fatigue%2520Screen%2520Shot%25202018-09-28%2520at%25203.13.18%2520PM.jpg),"Primary darkolivegreen, Secondary black,  Bright Low,  Contrast Low, Field Large, Genre Happy",recwwJFAbO5xfyMh6
1938,NF Sunburst 17.5 2Nike Scarf,NFSUBF,6TNeQCGjRRusvNAEGWuV_2Nike%20Screen%20Shot%202018-09-28%20at%204.53.52%20PM.jpg (https://dl.airtable.com/517mCxsCSiKwMFYo9zOb_6TNeQCGjRRusvNAEGWuV_2Nike%2520Screen%2520Shot%25202018-09-28%2520at%25204.53.52%2520PM.jpg),"Primary darkslategray, Secondary tan,  Bright Medium,  Contrast Low, Field Large, Genre Happy",recwwnfBB8TRy1sLm
1939,The Pinky Gray Albers Gingham Plaid,PINKKH,2khkJHZQaWW3lXDlh6YZ_plaid-2.png (https://dl.airtable.com/ld4NTNkRwCT7Dh2pfZMh_2khkJHZQaWW3lXDlh6YZ_plaid-2.png),"Primary rosybrown, Secondary gainsboro,  Bright High,  Contrast Low, Field Large, Genre Cartoon",recx36TPqvfD6T0B0
1940,Abyss - SGT,ABYSVM,XRtCdYCyQVOgKNYDfD4F_Screen%20Shot%202018-05-16%20at%206.03.03%20PM.png (https://dl.airtable.com/LCZzDAj9RsyKxu4KZONS_XRtCdYCyQVOgKNYDfD4F_Screen%2520Shot%25202018-05-16%2520at%25206.03.03%2520PM.png),"Primary lightslategrey,  Bright Medium,  Contrast Low, Field Large, Genre Nature",recx56FY9YuOgOdyi
1941,Skate RLF,SKATOX,GoCc1jAxR0C2mdLhID10_skate%20RLF_screenshot.jpg (https://dl.airtable.com/q82AnJmGTSSBWZnP2eXF_GoCc1jAxR0C2mdLhID10_skate%2520RLF_screenshot.jpg),"Primary linen, Secondary darkslategray,  Bright Medium,  Contrast Low, Field Medium, Genre Geometric",recxAkZWviPneBE8l
1942,Botanical Camo Rust,RUSTCD,q7vO8ypuRAC1nUwJnYah_Screen%20Shot%202017-08-03%20at%203.30.33%20PM.png (https://dl.airtable.com/45pp3i8dQIKta9amkfL5_q7vO8ypuRAC1nUwJnYah_Screen%2520Shot%25202017-08-03%2520at%25203.30.33%2520PM.png),"Primary maroon, Secondary darkkhaki,  Bright Low,  Contrast Low, Field Medium, Genre Stripe",recxBIumBCCwC5Sxo
1943,Navy Gold Embroidered Floral,NAVYJT,x8657OlsRRGpPOBDlPIA_Screen%20Shot%202018-07-19%20at%204.10.34%20PM.png (https://dl.airtable.com/fUQRXI6QT1ub27vOtbOw_x8657OlsRRGpPOBDlPIA_Screen%2520Shot%25202018-07-19%2520at%25204.10.34%2520PM.png),"Primary darkolivegreen, Secondary midnightblue,  Bright Low,  Contrast Low, Field Medium, ",recxE3VmYMRNsECGW
1944,Ceramic Dots B,CRAMJU,4l4gYLihQvVHq52Ts5gT_Screen%20Shot%202018-07-24%20at%2012.15.47%20PM.jpg (https://dl.airtable.com/3IEjYqoT6abFnyEcXVxg_4l4gYLihQvVHq52Ts5gT_Screen%2520Shot%25202018-07-24%2520at%252012.15.47%2520PM.jpg),"Primary black, Secondary dimgrey,  Bright Low,  Contrast Low, Field Medium, Genre Happy",recxEASNxRgc6z6kb
1945,Half Moon,HALFRR,Ydt2wG0lToGXpzqzW3qM_Screen%20Shot%202018-01-18%20at%206.22.47%20PM.png (https://dl.airtable.com/ZvyCc4AGQwShPFNV6eW0_Ydt2wG0lToGXpzqzW3qM_Screen%2520Shot%25202018-01-18%2520at%25206.22.47%2520PM.png),"Contrast High, Bright Medium, Genre Whimsy, Field Medium, Secondary White, Secondary Blue",recxH7qSRxRdmk444
1946,Coconut Milk,COCOWT,AcBgwBpROqd3nbDwcpVb_Screen%20Shot%202018-05-16%20at%205.57.26%20PM.png (https://dl.airtable.com/XnLn7sRTpyqWeJs0dHWw_AcBgwBpROqd3nbDwcpVb_Screen%2520Shot%25202018-05-16%2520at%25205.57.26%2520PM.png),"Primary linen,  Bright High,  Contrast Low, Field Large, Genre Nature",recxIbUgkIphQdydj
1947,The Gregory Peck Plaid,GRGORX,vc8I1PZSRGSQDXbBKiGy_Screen%20Shot%202017-07-07%20at%202.57.37%20PM.png (https://dl.airtable.com/jnxE20UYSMVnqbs9HvgG_vc8I1PZSRGSQDXbBKiGy_Screen%2520Shot%25202017-07-07%2520at%25202.57.37%2520PM.png),"Primary grey, Secondary black,  Bright Medium,  Contrast Low, Field Large, Genre Dark",recxLBMVCujYhUhzB
1948,Navy Sea of Hearts ,SAOFIL,aP2g6aVXRKiBhAVt7Cg3_Screen%20Shot%202018-03-06%20at%201.19.38%20PM.png (https://dl.airtable.com/PRayaZ8RQgaOpu6ax7sP_aP2g6aVXRKiBhAVt7Cg3_Screen%2520Shot%25202018-03-06%2520at%25201.19.38%2520PM.png),"Primary Blue, Secondary Green, Field Large, Contrast Medium, Bright Medium, Genre Happy",recxLknE28MnobdGN
1949,Peach Infrared Paisley,PACHQX,rv8UbrgiQxGGrkGu8jFf_Screen%20Shot%202018-08-23%20at%206.51.06%20PM.png (https://dl.airtable.com/c4z5lzYQK65ub5WxaMhn_rv8UbrgiQxGGrkGu8jFf_Screen%2520Shot%25202018-08-23%2520at%25206.51.06%2520PM.png),"Primary Beige, Secondary Red, Field Small, Contrast Medium, Bright Medium, Genre Floral",recxLtJaZigT5Lhet
1950,GUSSET TRIAYT,GUSSUZ,a2vEEEhORxWQB0HI2kzl_GUSSET%20TRIAYT.JPG (https://dl.airtable.com/W4WREgKT0CbsZPF8PMVm_a2vEEEhORxWQB0HI2kzl_GUSSET%2520TRIAYT.JPG),"Primary darkslategray, Secondary snow,  Bright Medium,  Contrast Medium, Field Large, Genre Stripe",recxO4PRfDpNFBJgq
1951,Lady Dot,LADYNT,228kqrGzQLynLgEVO2Il_Screen%20Shot%202018-11-19%20at%206.26.10%20PM.png (https://dl.airtable.com/QMvj1HpQH2YMiKZI2Haa_228kqrGzQLynLgEVO2Il_Screen%2520Shot%25202018-11-19%2520at%25206.26.10%2520PM.png),"Primary plum, Secondary indigo,  Bright Low,  Contrast Low, Field Medium, Genre Whimsy",recxRNoDYqxH6m3zN
1952,Diner Pink,DINRLS,PP93UcD2RtvlBPp8rDTp_Screen%20Shot%202018-06-14%20at%2012.14.50%20PM.png (https://dl.airtable.com/eiqhtFE3TJyAuO5AAOuc_PP93UcD2RtvlBPp8rDTp_Screen%2520Shot%25202018-06-14%2520at%252012.14.50%2520PM.png),"Primary pink,  Bright High,  Contrast Low, Field Large, Genre Floral",recxTOwj5otcrykDg
1953,The Substance Plaid,JOYDIV,LZqQBpXNTXuWiO39GJsZ_Screen%20Shot%202017-06-26%20at%202.44.16%20PM.png (https://dl.airtable.com/0xvHLsmTdqXWeE3cPP8E_LZqQBpXNTXuWiO39GJsZ_Screen%2520Shot%25202017-06-26%2520at%25202.44.16%2520PM.png),"Genre Plaid, Primary Gray, Primary Green, Field Medium, Contrast High, Bright Low",recxV69RojmotM0L7
1954,The Schroeder Plaid Bright,SCHRSI,6gu4of7PSxyFbvEfNxdU_Screen%20Shot%202018-02-19%20at%202.14.15%20PM.png (https://dl.airtable.com/vsqDMup3QJ6wf7awBGUX_6gu4of7PSxyFbvEfNxdU_Screen%2520Shot%25202018-02-19%2520at%25202.14.15%2520PM.png),"Primary darkolivegreen, Secondary darkgray,  Bright Medium,  Contrast Low, Field Large, Genre Dark",recxXN3zGrHVPCMuN
1955,hot pink red,HOTPBX,SMbEQwRyRe6oPFmpS8ct_Screen%20Shot%202018-10-22%20at%206.05.19%20PM.jpg (https://dl.airtable.com/pbchEknfRMKsbYhdjuvA_SMbEQwRyRe6oPFmpS8ct_Screen%2520Shot%25202018-10-22%2520at%25206.05.19%2520PM.jpg),"Primary red,  Bright Low,  Contrast Low, Field Large, Genre Stripe",recxaULlRa7E0t8hw
1956,Tomato,TOMAAV,DouL9zhlQp6dr8dRhtkk_Screen%20Shot%202018-11-01%20at%203.28.35%20PM.jpg (https://dl.airtable.com/AIzDTCLQTBW54x9JmLgn_DouL9zhlQp6dr8dRhtkk_Screen%2520Shot%25202018-11-01%2520at%25203.28.35%2520PM.jpg),"Primary red,  Bright Low,  Contrast Low, Field Large, Genre Stripe",recxdVzBmc2TsnmXu
1957,Pink and Purple,PINKAK,,,recxfL0xPCYtWg6zU
1958,Navy Micro Dot Repeat,NAVYWO,9quqvvVS9y7DhOvOa2jS_Screen%20Shot%202017-10-09%20at%2012.18.55%20PM.png (https://dl.airtable.com/dsRB0rkbT1aXJUApdWYc_9quqvvVS9y7DhOvOa2jS_Screen%2520Shot%25202017-10-09%2520at%252012.18.55%2520PM.png),"Primary grey, Secondary black,  Bright Low,  Contrast Low, Field Medium, Genre Animal",recxiR6BQgsLDr5XX
1959,The Black and Blue Valentine Plaid,BLACOF,LH8ODvIIS8S1Tcnm5XdN_Screen%20Shot%202018-12-03%20at%201.59.10%20PM.png (https://dl.airtable.com/zkthWohARv6oSQibek5d_LH8ODvIIS8S1Tcnm5XdN_Screen%2520Shot%25202018-12-03%2520at%25201.59.10%2520PM.png),"Primary navy, Secondary black,  Bright Low,  Contrast Low, Field Large, Genre Stripe",recxirHO8b9CKkbgC
1960,Dusk,DUSKGD,7fE0kjLkQgGPBghRP0TV_Screen%20Shot%202018-08-09%20at%205.41.42%20PM.png (https://dl.airtable.com/7JkCFGO3RMmYNxlO4kti_7fE0kjLkQgGPBghRP0TV_Screen%2520Shot%25202018-08-09%2520at%25205.41.42%2520PM.png),"Primary Pink, Field Solid, Bright Low",recxk0cxo7PSqICMy
1961,NF Come Together 1Nike Graphic,NFCOKD,XYiTVLHhQgabfQJ79gQ9_Come%20Together%201Nike%20Screen%20Shot%202018-10-18%20at%2011.42.26%20AM.jpg (https://dl.airtable.com/b22EvMbFRICRwgc3PX2W_XYiTVLHhQgabfQJ79gQ9_Come%2520Together%25201Nike%2520Screen%2520Shot%25202018-10-18%2520at%252011.42.26%2520AM.jpg),"Primary brown, Secondary tan,  Bright Medium,  Contrast Low, Field Large, Genre Whimsy",recxl7U1hBwffNR9b
1962,gemini,GMINNW,ZGiCWvrrTL6FwnySm4vE_Screen%20Shot%202017-08-17%20at%2010.28.21%20AM.png (https://dl.airtable.com/WFnuak3SAivfqgsOrRKA_ZGiCWvrrTL6FwnySm4vE_Screen%2520Shot%25202017-08-17%2520at%252010.28.21%2520AM.png),"Primary white, Secondary khaki,  Bright High,  Contrast Low, Field Large, Genre Geometric",recxmGUZYWaU5raB2
1963,Edyth's Vase,DYTHJB,QHuQNQ5nTuS0fjwESRcj_Screen%20Shot%202018-02-07%20at%2011.50.44%20AM.png (https://dl.airtable.com/lSvZK6NgSqeAJNLc7ZAL_QHuQNQ5nTuS0fjwESRcj_Screen%2520Shot%25202018-02-07%2520at%252011.50.44%2520AM.png),"Contrast Low, Bright Low, Genre Geometric, Field Small, Secondary Red, Primary Red",recxqIkanKMTAjzTZ
1964,TAXI GREENS,TAXIGU,,,recxqtSmaRPnEWGU2
1965,Coral and Navy Bow Print,CORALW,,,recxsOLytYhWbdsNN
1966,AE Rear,ARARDZ,ohoh4g7iSDCDDcaqxo9g_Screen%20Shot%202018-09-11%20at%2010.05.31%20AM.jpg (https://dl.airtable.com/HiZlsUJQ7mnmtDQfPxZU_ohoh4g7iSDCDDcaqxo9g_Screen%2520Shot%25202018-09-11%2520at%252010.05.31%2520AM.jpg),"Primary snow, Secondary silver,  Bright High,  Contrast Low, Field Medium, Genre Plaid",recxuLTtDs8hASedz
1967,Lucky Lady,BLUSUY,AZgzP2LQzWD4lQLDPAgA_blue%20suits%20prev.jpg (https://dl.airtable.com/0D8XRohuSniDf85VJsI2_AZgzP2LQzWD4lQLDPAgA_blue%2520suits%2520prev.jpg),"Contrast Medium, Bright Medium, Genre Whimsy, Field Medium, Secondary Blue, Primary Blue",recxz6qsmUFTy6rUy
1968,noon sky blue r56 g93 b141,NOONBN,ABNRURuvRQWNLWPm8Iqe_noon%20sky%20blue.jpg (https://dl.airtable.com/LP0Uf257TdiFnrmugNOw_ABNRURuvRQWNLWPm8Iqe_noon%2520sky%2520blue.jpg),"Primary darkslateblue,  Bright Medium,  Contrast Low, Field Large, Genre Jewel",recxzP2D2vIuafIIc
1969,The Gregory Peck Plaid 2,GRGORT,oKLWD6C4RJSUPPjm4Q6F_Screen%20Shot%202017-07-07%20at%202.57.31%20PM.png (https://dl.airtable.com/LTuqWpKfSUQNdWVYdoKS_oKLWD6C4RJSUPPjm4Q6F_Screen%2520Shot%25202017-07-07%2520at%25202.57.31%2520PM.png),"Primary lavender, Secondary darkgray,  Bright High,  Contrast Low, Field Large, Genre Geometric",recy3pvqZYtWbIwsd
1970,The Sir Laurence Olivier Plaid,SIRLAP,SWgRwVQSKqsPgmEifwLA_Screen%20Shot%202017-07-07%20at%202.57.56%20PM.png (https://dl.airtable.com/1LQzt7KKTTijfmIYJKfi_SWgRwVQSKqsPgmEifwLA_Screen%2520Shot%25202017-07-07%2520at%25202.57.56%2520PM.png),"Primary black, Secondary dimgrey,  Bright Low,  Contrast Low, Field Medium, Genre Plaid",recy4FJjo0CFLbiTI
1971,Emerald Primrose,MRALQK,h8SvnyXaTCiIfHymC2MA_Screen%20Shot%202018-06-14%20at%2011.09.58%20AM.png (https://dl.airtable.com/2ehnc4f5SSqZW9bpOlgr_h8SvnyXaTCiIfHymC2MA_Screen%2520Shot%25202018-06-14%2520at%252011.09.58%2520AM.png),"Primary Green, Secondary White, Field Medium, Contrast High, Bright Medium, Genre Floral",recy9RoZ2gbPABhXl
1972,Skies and Pies,SKIESA,j8X4xrN4QoSoR2j3swAb_Screen%20Shot%202017-06-28%20at%201.42.23%20PM.png (https://dl.airtable.com/WCEPXDV0TEKZgMpntEdC_j8X4xrN4QoSoR2j3swAb_Screen%2520Shot%25202017-06-28%2520at%25201.42.23%2520PM.png),"Primary midnightblue, Secondary lavender,  Bright Medium,  Contrast Medium, Field Medium, Genre Stripe",recyBjWsP43aLAmrx
1973,Royal Blue with Citrus Pinstripe,ROYAEI,HemZWfKaSem7kA2WzlVk_Screen%20Shot%202017-12-13%20at%203.20.46%20PM.png (https://dl.airtable.com/RhhGapkHS62zXYF6UOcW_HemZWfKaSem7kA2WzlVk_Screen%2520Shot%25202017-12-13%2520at%25203.20.46%2520PM.png),"Primary steelblue, Secondary lightslategrey,  Bright Medium,  Contrast Low, Field Medium, Genre Geometric",recyDEaSAEvSx0UIE
